session_id,user_id,content_id,start_ts,watch_sec,device,autoplay,is_live_view,country
12453,1700,100,2025-03-20 07:48:28,1482,Web,0,0,FR
12454,1700,118,2025-04-06 13:14:09,96,Tablet,1,0,FR
12455,1700,69,2025-04-02 19:54:04,1064,Web,0,0,FR
12456,1700,17,2025-04-09 18:03:44,263,Tablet,1,0,FR
12457,1700,30,2025-05-21 13:35:16,1200,Web,1,0,FR
12458,1700,32,2025-05-08 13:02:40,763,Tablet,0,0,FR
12459,1700,58,2025-06-14 02:48:23,1617,Mobile,0,0,FR
12460,1700,88,2025-07-21 17:18:50,1218,Web,0,0,FR
12461,1700,16,2025-07-05 14:01:37,753,Mobile,0,0,FR
12462,1700,11,2025-08-16 01:42:33,155,TV,1,0,FR
12463,1700,92,2025-08-29 06:49:26,1726,Mobile,0,0,FR
12464,1701,54,2025-02-25 17:21:35,97,Web,0,0,BE
12465,1701,83,2025-03-10 21:15:48,2653,Web,1,0,BE
12466,1702,109,2024-09-15 05:31:28,1368,Mobile,1,0,FR
12467,1702,85,2024-10-19 01:27:51,1333,Tablet,1,1,FR
12468,1702,26,2024-10-07 20:43:27,1562,Mobile,1,0,FR
12469,1702,108,2024-10-31 17:53:47,1414,Mobile,0,0,FR
12470,1702,62,2024-11-19 01:12:46,1840,Mobile,0,0,FR
12471,1702,14,2024-11-13 12:32:45,2359,Web,0,0,FR
12472,1702,63,2024-12-05 15:37:37,1309,TV,0,0,FR
12473,1702,16,2024-12-01 15:20:02,1636,Mobile,1,0,FR
12474,1703,1,2025-07-31 01:56:29,2723,Mobile,0,0,FR
12475,1703,60,2025-08-11 19:57:57,1951,TV,1,0,FR
12476,1703,106,2025-08-18 07:53:36,1386,TV,1,0,FR
12477,1703,38,2025-08-30 01:34:33,580,Mobile,0,0,FR
12478,1703,61,2025-08-13 22:35:11,413,Mobile,0,0,FR
12479,1704,120,2025-03-24 20:14:55,670,Web,0,0,CH
12480,1704,98,2025-03-24 09:41:08,931,Mobile,0,0,CH
12481,1704,94,2025-06-28 07:00:24,1540,TV,1,0,CH
12482,1704,29,2025-06-21 06:32:12,1994,Mobile,1,0,CH
12483,1704,97,2025-08-29 20:52:28,487,Tablet,0,0,CH
12484,1705,115,2025-02-19 23:42:10,1372,Mobile,0,0,BE
12485,1705,86,2025-02-27 02:08:19,1399,Mobile,0,0,BE
12486,1705,85,2025-03-04 17:16:36,2426,Mobile,1,1,BE
12487,1705,7,2025-04-08 23:29:31,884,Mobile,1,0,BE
12488,1705,112,2025-04-11 19:12:31,301,TV,0,0,BE
12489,1705,72,2025-04-28 17:54:02,993,Mobile,1,0,BE
12490,1705,23,2025-05-27 18:48:12,1296,Mobile,1,0,BE
12491,1705,91,2025-06-29 03:01:24,2533,TV,0,0,BE
12492,1705,48,2025-06-11 21:18:49,1189,Mobile,1,0,BE
12493,1705,97,2025-07-06 20:09:55,805,Mobile,1,0,BE
12494,1705,91,2025-07-01 18:59:05,826,Web,0,0,BE
12495,1706,12,2024-12-13 00:14:09,520,Mobile,1,0,FR
12496,1706,100,2025-01-17 23:31:55,1346,TV,0,0,FR
12497,1706,47,2025-01-22 17:28:27,2468,Web,1,0,FR
12498,1706,8,2025-01-17 13:06:04,1112,Mobile,1,0,FR
12499,1706,35,2025-02-11 17:14:40,512,Mobile,1,0,FR
12500,1706,59,2025-02-03 11:50:43,1108,TV,1,0,FR
12501,1706,44,2025-02-19 05:31:43,1103,Mobile,1,0,FR
12502,1706,68,2025-02-14 06:37:41,607,Mobile,1,0,FR
12503,1706,42,2025-03-17 17:17:34,3359,Tablet,1,0,FR
12504,1706,13,2025-03-19 18:43:21,811,TV,0,0,FR
12505,1706,105,2025-04-13 15:50:25,740,Mobile,0,0,FR
12506,1706,102,2025-05-07 06:47:08,693,TV,1,0,FR
12507,1706,71,2025-07-12 05:26:23,788,Web,0,0,FR
12508,1706,61,2025-08-16 09:39:45,651,Mobile,0,0,FR
12509,1706,64,2025-08-25 21:06:08,608,Web,0,0,FR
12510,1706,19,2025-08-26 18:00:30,396,Web,0,0,FR
12511,1706,23,2025-08-07 14:24:40,1269,Web,0,0,FR
12512,1706,10,2025-08-12 16:20:46,1253,Web,1,0,FR
12513,1708,49,2025-04-27 16:24:34,2501,Mobile,1,1,BE
12514,1708,56,2025-08-18 20:15:29,1557,Mobile,1,0,BE
12515,1708,51,2025-08-05 11:43:35,1563,Mobile,0,0,BE
12516,1709,14,2025-08-29 12:58:02,1992,TV,0,0,FR
12517,1710,8,2025-06-25 22:37:20,1692,TV,0,1,BE
12518,1710,67,2025-07-20 21:40:04,792,Mobile,0,0,BE
12519,1710,85,2025-08-05 06:38:44,768,Web,0,0,BE
12520,1710,53,2025-08-08 20:36:58,701,Mobile,1,0,BE
12521,1711,83,2025-02-20 21:40:50,1889,Tablet,0,0,FR
12522,1711,88,2025-02-03 11:08:27,1532,TV,0,0,FR
12523,1711,97,2025-05-30 07:02:12,996,Mobile,0,1,FR
12524,1711,37,2025-06-04 08:58:16,2052,Mobile,0,0,FR
12525,1711,53,2025-06-02 07:35:32,886,Mobile,0,0,FR
12526,1711,62,2025-08-05 20:05:14,2692,Mobile,0,0,FR
12527,1711,64,2025-08-14 08:27:52,601,Mobile,1,0,FR
12528,1712,37,2025-01-31 15:59:58,2285,Mobile,0,0,FR
12529,1712,105,2025-03-29 05:39:19,986,Web,0,0,FR
12530,1712,107,2025-04-05 19:11:39,3168,Web,0,0,FR
12531,1712,28,2025-04-08 02:36:30,3174,Web,1,0,FR
12532,1712,118,2025-05-10 15:53:36,986,Web,0,0,FR
12533,1712,44,2025-05-28 08:20:54,922,Mobile,0,0,FR
12534,1712,45,2025-05-07 03:07:55,1935,Web,0,0,FR
12535,1712,99,2025-05-14 15:50:20,281,TV,0,1,FR
12536,1712,109,2025-05-02 11:49:08,1349,Mobile,1,0,FR
12537,1712,95,2025-05-19 17:01:38,2111,Web,0,0,FR
12538,1712,94,2025-05-09 07:04:56,1529,Web,1,0,FR
12539,1712,20,2025-06-05 20:13:13,1797,Mobile,1,0,FR
12540,1712,7,2025-06-25 15:03:15,2145,Mobile,0,0,FR
12541,1712,1,2025-06-18 00:26:13,1275,TV,0,0,FR
12542,1712,11,2025-08-09 14:49:09,870,Mobile,0,1,FR
12543,1712,103,2025-08-03 19:14:05,1175,Web,0,0,FR
12544,1713,1,2025-03-09 19:31:40,3380,TV,0,0,FR
12545,1713,17,2025-05-16 17:49:58,1089,Tablet,0,0,FR
12546,1713,1,2025-06-25 06:23:58,3040,Mobile,1,0,FR
12547,1714,77,2025-06-10 02:41:29,2398,Mobile,0,0,FR
12548,1714,11,2025-06-20 16:49:40,218,Web,0,0,FR
12549,1714,7,2025-08-05 18:42:34,457,Mobile,0,0,FR
12550,1714,74,2025-08-08 06:28:56,1956,Web,0,0,FR
12551,1714,21,2025-08-10 17:16:35,334,Mobile,1,0,FR
12552,1714,102,2025-08-11 04:01:30,1829,Web,1,0,FR
12553,1715,96,2025-01-25 13:09:13,830,Mobile,1,0,BE
12554,1715,26,2025-01-31 06:09:05,1487,TV,0,0,BE
12555,1715,59,2025-02-05 20:37:24,278,TV,0,0,BE
12556,1715,47,2025-04-19 10:53:51,782,Mobile,0,0,BE
12557,1715,118,2025-04-18 12:08:12,1894,TV,0,0,BE
12558,1715,1,2025-06-21 19:51:09,3368,Web,0,0,BE
12559,1715,102,2025-07-28 16:28:20,2586,Mobile,0,0,BE
12560,1715,22,2025-07-26 10:50:27,996,Web,1,0,BE
12561,1715,105,2025-07-16 05:01:56,311,TV,0,0,BE
12562,1715,7,2025-07-23 17:35:15,1804,Mobile,1,0,BE
12563,1715,106,2025-07-11 09:52:34,407,Web,0,0,BE
12564,1716,34,2025-08-09 00:41:15,2105,TV,0,0,FR
12565,1716,66,2025-08-22 08:19:57,881,Mobile,0,0,FR
12566,1717,28,2025-02-13 20:32:15,1627,TV,0,1,FR
12567,1717,67,2025-02-15 09:47:40,1070,Mobile,0,0,FR
12568,1717,97,2025-03-28 17:33:11,654,Web,0,1,FR
12569,1717,45,2025-04-28 07:57:04,1862,Mobile,1,1,FR
12570,1717,96,2025-05-12 09:11:56,1353,Web,0,0,FR
12571,1717,94,2025-06-09 07:41:34,714,TV,0,0,FR
12572,1717,73,2025-06-26 08:40:01,1804,Web,1,0,FR
12573,1717,92,2025-06-05 21:14:08,654,Tablet,0,0,FR
12574,1717,99,2025-06-24 21:33:56,1949,Web,1,0,FR
12575,1717,83,2025-06-16 21:17:45,2135,Web,0,0,FR
12576,1717,91,2025-06-24 07:49:07,3297,Web,0,0,FR
12577,1717,38,2025-06-01 06:07:02,991,TV,1,0,FR
12578,1717,120,2025-06-25 03:00:23,1638,Tablet,0,0,FR
12579,1717,87,2025-07-04 03:35:47,1388,Web,1,0,FR
12580,1717,35,2025-07-26 02:40:09,688,Web,0,0,FR
12581,1717,118,2025-07-27 14:02:34,1606,Mobile,0,0,FR
12582,1717,94,2025-08-04 13:50:50,852,TV,0,0,FR
12583,1717,114,2025-08-20 17:49:41,134,Web,0,0,FR
12584,1717,104,2025-08-08 00:48:43,114,Web,0,0,FR
12585,1717,47,2025-08-04 19:55:49,1100,Mobile,0,0,FR
12586,1718,57,2025-02-28 03:43:26,596,Mobile,1,0,FR
12587,1718,96,2025-03-12 17:09:10,261,Mobile,0,0,FR
12588,1718,60,2025-03-20 02:55:56,1738,TV,1,0,FR
12589,1718,67,2025-05-06 07:59:35,523,Tablet,0,0,FR
12590,1718,116,2025-06-13 23:43:09,992,Web,0,0,FR
12591,1718,27,2025-08-27 17:46:43,759,Mobile,1,0,FR
12592,1718,69,2025-08-28 15:52:07,1079,TV,0,0,FR
12593,1718,28,2025-08-10 14:20:48,1687,TV,0,1,FR
12594,1719,65,2025-03-10 09:56:16,60,Mobile,1,0,CH
12595,1719,41,2025-04-23 12:25:37,467,Mobile,0,0,CH
12596,1719,7,2025-05-29 11:17:07,1400,Web,0,0,CH
12597,1719,89,2025-08-30 00:40:44,761,Web,0,0,CH
12598,1720,70,2025-06-28 10:48:41,261,Web,0,0,CH
12599,1720,15,2025-06-24 01:52:04,532,Mobile,0,0,CH
12600,1720,22,2025-07-03 09:07:40,269,Mobile,1,0,CH
12601,1720,1,2025-07-16 08:19:10,709,TV,1,0,CH
12602,1720,111,2025-08-20 04:05:34,1306,Mobile,0,0,CH
12603,1721,75,2024-12-28 16:32:42,2346,Web,0,1,FR
12604,1721,87,2024-12-25 16:37:59,1898,Mobile,1,0,FR
12605,1721,98,2024-12-08 04:35:11,752,TV,0,0,FR
12606,1721,80,2024-12-15 11:50:20,609,TV,0,0,FR
12607,1721,46,2024-12-15 17:15:59,682,Web,0,0,FR
12608,1721,8,2025-01-13 09:07:02,941,Web,1,0,FR
12609,1721,31,2025-01-09 08:55:38,418,Mobile,1,0,FR
12610,1721,26,2025-02-14 10:33:38,725,Mobile,0,0,FR
12611,1721,117,2025-03-20 10:08:13,1395,Web,0,0,FR
12612,1721,29,2025-03-04 22:43:26,914,Web,0,0,FR
12613,1721,100,2025-06-22 02:15:55,2126,Mobile,0,0,FR
12614,1721,106,2025-06-12 13:03:49,1201,Mobile,0,0,FR
12615,1721,4,2025-07-30 03:07:08,1479,Mobile,1,1,FR
12616,1721,33,2025-08-23 15:18:46,2471,Web,1,0,FR
12617,1721,36,2025-08-17 19:29:02,1162,TV,0,0,FR
12618,1722,92,2025-06-19 21:51:00,798,Mobile,1,0,FR
12619,1722,87,2025-06-17 12:01:15,1175,Mobile,0,0,FR
12620,1722,64,2025-06-16 02:59:59,1425,Mobile,0,0,FR
12621,1722,50,2025-06-25 02:03:40,1679,Mobile,0,0,FR
12622,1722,26,2025-07-05 00:39:48,2617,Mobile,1,0,FR
12623,1722,44,2025-07-12 15:11:13,605,TV,0,0,FR
12624,1722,7,2025-07-26 19:02:05,722,TV,1,0,FR
12625,1722,41,2025-08-08 07:18:50,739,Mobile,1,0,FR
12626,1723,89,2025-06-29 10:32:49,322,Mobile,1,0,FR
12627,1723,69,2025-07-28 16:04:09,400,Mobile,1,0,FR
12628,1724,63,2024-10-25 18:38:44,1101,Mobile,0,0,FR
12629,1724,7,2024-11-12 10:48:54,1319,Tablet,0,0,FR
12630,1725,80,2025-01-28 03:27:57,409,TV,1,0,FR
12631,1725,83,2025-02-23 12:35:56,2429,TV,0,0,FR
12632,1725,108,2025-02-05 00:48:29,188,TV,0,0,FR
12633,1725,45,2025-04-03 07:47:40,672,Mobile,0,0,FR
12634,1725,7,2025-05-15 01:11:18,1603,Web,0,0,FR
12635,1725,70,2025-06-29 19:47:43,1231,TV,0,0,FR
12636,1725,63,2025-07-27 22:50:01,762,Mobile,0,0,FR
12637,1725,100,2025-07-30 11:28:28,1626,Web,0,0,FR
12638,1725,8,2025-08-13 22:37:55,1262,Mobile,0,0,FR
12639,1726,11,2024-11-13 18:32:27,1618,TV,1,0,FR
12640,1727,61,2025-06-25 21:14:59,204,TV,0,0,FR
12641,1727,83,2025-07-31 21:49:22,1070,TV,1,0,FR
12642,1727,39,2025-08-21 10:35:11,688,TV,0,0,FR
12643,1727,67,2025-08-30 13:44:18,1380,Mobile,0,0,FR
12644,1728,71,2024-12-28 14:40:09,560,Tablet,1,0,FR
12645,1728,2,2025-01-25 12:41:57,784,Web,0,0,FR
12646,1728,54,2025-03-23 11:13:38,169,Web,0,0,FR
12647,1728,14,2025-05-27 05:34:09,982,Mobile,1,0,FR
12648,1728,48,2025-06-11 00:58:49,864,Mobile,1,0,FR
12649,1728,36,2025-06-25 10:10:01,598,Mobile,1,0,FR
12650,1728,116,2025-06-27 12:56:54,1001,Mobile,1,0,FR
12651,1728,23,2025-07-22 17:31:10,3307,TV,0,1,FR
12652,1729,98,2025-03-27 12:24:37,248,Mobile,1,0,FR
12653,1729,94,2025-03-13 02:24:31,1260,Mobile,0,0,FR
12654,1729,48,2025-05-16 10:14:52,1868,Mobile,0,0,FR
12655,1729,1,2025-05-14 19:23:42,3448,TV,0,0,FR
12656,1729,59,2025-05-09 05:00:59,1726,Mobile,0,0,FR
12657,1729,70,2025-06-23 05:26:01,2043,TV,0,0,FR
12658,1729,59,2025-07-01 14:51:04,1396,Mobile,0,1,FR
12659,1729,5,2025-08-24 19:26:04,1713,Web,0,0,FR
12660,1730,1,2025-04-14 08:02:19,2492,Mobile,1,0,BE
12661,1730,77,2025-04-29 21:31:30,1448,Mobile,1,1,BE
12662,1730,80,2025-06-08 11:52:23,2517,Mobile,1,0,BE
12663,1730,40,2025-06-01 09:46:42,601,Tablet,0,0,BE
12664,1730,96,2025-08-26 10:03:20,1034,Mobile,0,0,BE
12665,1731,20,2024-11-28 00:25:41,1908,TV,1,0,FR
12666,1731,29,2024-12-31 21:47:55,794,Tablet,0,0,FR
12667,1731,23,2024-12-22 01:47:30,905,Mobile,0,0,FR
12668,1731,49,2024-12-26 21:01:22,1709,TV,1,1,FR
12669,1731,117,2025-01-12 13:45:16,990,Web,1,0,FR
12670,1731,33,2025-01-16 08:48:39,290,TV,0,0,FR
12671,1731,8,2025-02-27 20:17:04,1226,Mobile,1,0,FR
12672,1731,69,2025-02-10 22:41:21,1076,Web,1,0,FR
12673,1731,77,2025-04-20 08:51:31,544,TV,1,0,FR
12674,1731,22,2025-05-15 22:35:33,1469,Mobile,0,0,FR
12675,1731,80,2025-06-11 11:26:55,2863,Web,0,0,FR
12676,1731,18,2025-07-10 04:52:27,1629,Mobile,1,0,FR
12677,1731,112,2025-07-26 22:46:36,994,Mobile,0,0,FR
12678,1731,15,2025-07-31 10:44:30,1765,TV,0,0,FR
12679,1731,5,2025-07-18 13:28:21,1394,TV,0,0,FR
12680,1731,15,2025-08-01 21:11:07,1420,TV,0,0,FR
12681,1732,105,2025-08-29 17:52:00,408,Mobile,1,0,FR
12682,1733,47,2025-07-31 14:06:46,1183,Mobile,0,0,CH
12683,1734,97,2025-05-02 08:25:34,505,Tablet,1,1,BE
12684,1734,86,2025-05-17 14:54:55,1539,TV,0,0,BE
12685,1734,84,2025-06-04 08:54:56,901,Mobile,1,0,BE
12686,1734,100,2025-06-13 22:00:51,2214,Mobile,0,0,BE
12687,1734,6,2025-07-19 07:38:35,986,Mobile,0,0,BE
12688,1734,54,2025-08-08 11:35:37,340,TV,1,0,BE
12689,1734,19,2025-08-15 00:02:33,306,Web,0,0,BE
12690,1734,40,2025-08-05 12:31:36,1040,TV,0,0,BE
12691,1735,55,2024-12-05 19:48:43,2840,Mobile,0,0,FR
12692,1735,59,2024-12-25 20:05:12,1524,Mobile,0,0,FR
12693,1735,42,2025-01-28 15:04:16,4230,Mobile,1,1,FR
12694,1735,118,2025-03-14 19:42:31,1200,TV,1,0,FR
12695,1735,24,2025-04-11 11:11:48,1155,Mobile,1,0,FR
12696,1735,21,2025-04-24 00:27:00,286,Mobile,1,0,FR
12697,1735,64,2025-05-04 16:21:33,906,TV,0,0,FR
12698,1735,62,2025-07-21 02:31:24,663,Mobile,0,0,FR
12699,1735,44,2025-07-11 00:04:29,429,Tablet,0,0,FR
12700,1735,109,2025-08-28 16:48:13,1220,TV,0,0,FR
12701,1736,74,2025-07-28 18:40:09,804,Mobile,0,0,BE
12702,1736,66,2025-07-19 18:06:22,392,Web,0,0,BE
12703,1737,65,2025-05-27 22:43:31,260,Mobile,1,0,CH
12704,1737,9,2025-05-18 23:19:22,890,Tablet,0,0,CH
12705,1737,40,2025-05-19 06:13:04,1436,TV,1,0,CH
12706,1737,54,2025-06-04 05:13:17,238,Mobile,0,0,CH
12707,1737,107,2025-06-01 11:45:14,2828,Web,0,0,CH
12708,1738,43,2024-11-21 13:38:24,280,Web,0,0,FR
12709,1738,15,2024-12-23 18:57:03,1510,Mobile,1,0,FR
12710,1738,49,2025-02-13 12:00:20,1574,Mobile,0,0,FR
12711,1738,111,2025-02-05 09:59:22,660,Web,0,0,FR
12712,1738,92,2025-03-03 18:04:02,934,Mobile,1,0,FR
12713,1738,119,2025-03-07 18:01:42,222,Web,0,0,FR
12714,1738,34,2025-05-19 12:42:33,2195,Mobile,0,0,FR
12715,1738,82,2025-05-06 08:02:54,1886,Mobile,1,0,FR
12716,1738,68,2025-05-12 23:54:28,487,Mobile,0,0,FR
12717,1739,94,2025-05-17 01:01:34,376,Mobile,0,0,BE
12718,1739,27,2025-05-30 20:15:57,1140,Web,0,0,BE
12719,1739,117,2025-06-14 22:41:15,1345,Mobile,1,0,BE
12720,1739,64,2025-06-05 08:22:21,807,Mobile,1,0,BE
12721,1739,65,2025-07-06 22:47:43,1057,Mobile,0,0,BE
12722,1739,112,2025-07-11 06:46:43,537,Mobile,0,0,BE
12723,1739,19,2025-07-30 06:24:57,102,TV,0,0,BE
12724,1739,81,2025-07-26 10:06:56,1594,Web,1,0,BE
12725,1739,67,2025-08-14 07:21:43,510,TV,1,1,BE
12726,1739,46,2025-08-11 05:14:33,705,TV,1,0,BE
12727,1740,18,2024-10-31 04:55:43,1439,TV,0,0,FR
12728,1740,100,2024-10-17 21:12:34,323,Mobile,0,0,FR
12729,1740,63,2025-05-31 04:39:50,1401,Web,0,0,FR
12730,1740,34,2025-06-07 11:22:11,1302,Mobile,1,0,FR
12731,1740,103,2025-06-22 15:42:21,484,TV,1,0,FR
12732,1740,53,2025-07-20 03:39:29,921,Mobile,0,0,FR
12733,1740,49,2025-07-16 04:50:47,2150,Mobile,1,0,FR
12734,1741,21,2025-07-15 05:32:16,615,Tablet,0,0,BE
12735,1741,13,2025-08-26 04:58:21,616,TV,0,0,BE
12736,1741,100,2025-08-15 19:49:20,2378,TV,1,0,BE
12737,1742,49,2025-03-22 10:52:07,1924,TV,1,0,FR
12738,1742,54,2025-03-28 22:43:31,430,Mobile,0,0,FR
12739,1742,84,2025-03-25 22:40:03,2325,TV,0,0,FR
12740,1742,120,2025-03-28 08:23:15,402,Mobile,1,0,FR
12741,1742,1,2025-03-30 15:33:32,3520,Web,0,0,FR
12742,1742,89,2025-03-31 00:44:02,954,Mobile,0,0,FR
12743,1742,55,2025-04-16 02:51:26,1583,Mobile,0,0,FR
12744,1742,81,2025-04-06 20:44:23,771,Mobile,1,0,FR
12745,1742,71,2025-04-11 06:14:00,417,Mobile,1,0,FR
12746,1742,24,2025-05-08 03:31:32,1377,Mobile,0,0,FR
12747,1742,104,2025-06-17 13:39:05,384,Mobile,0,0,FR
12748,1742,96,2025-06-17 13:48:53,311,TV,1,1,FR
12749,1742,3,2025-06-23 05:55:11,1561,TV,0,0,FR
12750,1742,11,2025-07-21 04:13:54,709,Mobile,0,0,FR
12751,1742,27,2025-07-16 08:29:52,1937,Tablet,0,0,FR
12752,1742,57,2025-07-23 14:20:31,474,TV,1,0,FR
12753,1742,12,2025-08-09 10:58:19,1317,Mobile,1,0,FR
12754,1742,15,2025-08-16 16:40:01,1575,Mobile,0,0,FR
12755,1742,18,2025-08-12 04:17:32,1050,Mobile,0,0,FR
12756,1742,19,2025-08-31 23:39:09,167,Mobile,0,0,FR
12757,1743,75,2025-03-19 22:40:06,2323,TV,0,0,FR
12758,1743,93,2025-03-31 04:46:17,1246,Mobile,0,0,FR
12759,1743,113,2025-04-20 02:41:23,1138,Mobile,0,0,FR
12760,1743,93,2025-05-06 18:21:22,1412,Web,0,0,FR
12761,1743,105,2025-05-14 15:57:47,278,Tablet,1,0,FR
12762,1744,88,2025-04-20 03:22:59,1383,Tablet,0,0,CH
12763,1744,57,2025-05-23 08:07:15,631,Mobile,0,0,CH
12764,1744,82,2025-05-25 12:33:21,1955,Web,0,0,CH
12765,1744,96,2025-06-14 02:27:28,965,Mobile,1,0,CH
12766,1744,62,2025-06-12 06:18:27,1450,Web,0,0,CH
12767,1744,64,2025-07-14 05:15:15,593,TV,0,0,CH
12768,1744,103,2025-07-28 06:12:38,370,Mobile,1,0,CH
12769,1744,107,2025-08-10 20:34:52,2858,Mobile,1,0,CH
12770,1745,70,2025-02-22 16:58:38,1997,Mobile,1,0,CH
12771,1745,24,2025-03-19 08:24:52,939,Mobile,0,0,CH
12772,1745,42,2025-03-31 08:56:28,4577,TV,1,0,CH
12773,1745,18,2025-04-20 11:41:33,1257,Mobile,0,0,CH
12774,1745,6,2025-04-11 07:47:42,2771,Web,1,0,CH
12775,1745,12,2025-04-15 06:16:38,733,Mobile,0,0,CH
12776,1745,43,2025-04-03 22:19:14,1124,Mobile,1,0,CH
12777,1745,76,2025-05-12 12:21:20,1200,Web,0,0,CH
12778,1745,55,2025-05-31 14:38:24,501,TV,0,0,CH
12779,1745,97,2025-05-09 02:37:46,506,TV,0,0,CH
12780,1746,49,2024-09-19 07:57:27,2446,Web,0,1,FR
12781,1746,43,2024-09-14 09:09:59,856,Mobile,1,0,FR
12782,1746,81,2024-09-28 03:44:00,1065,TV,1,0,FR
12783,1746,49,2024-09-10 23:27:52,1366,Web,1,0,FR
12784,1746,78,2024-10-09 15:30:24,1497,TV,0,0,FR
12785,1746,8,2024-10-23 00:57:32,1784,TV,0,0,FR
12786,1746,46,2024-10-09 00:43:03,822,Web,0,0,FR
12787,1746,65,2024-11-12 19:29:57,505,Web,0,0,FR
12788,1746,80,2024-11-19 01:03:42,1259,Web,0,0,FR
12789,1746,64,2024-12-27 05:18:30,797,Mobile,1,0,FR
12790,1746,67,2025-01-05 06:06:59,441,Tablet,0,0,FR
12791,1746,25,2025-01-09 12:40:00,417,Mobile,0,0,FR
12792,1746,19,2025-02-13 09:00:42,94,Mobile,0,0,FR
12793,1748,45,2025-01-01 05:11:48,709,Web,0,0,BE
12794,1748,99,2025-01-16 22:06:32,1239,Mobile,1,1,BE
12795,1748,39,2025-02-13 06:41:18,408,Web,0,0,BE
12796,1748,4,2025-02-20 04:18:58,605,TV,1,1,BE
12797,1748,12,2025-03-06 15:20:59,1181,TV,1,0,BE
12798,1748,65,2025-03-03 06:29:15,163,Tablet,0,0,BE
12799,1748,105,2025-03-02 19:58:04,1095,Web,0,0,BE
12800,1748,110,2025-03-08 02:57:45,2812,Mobile,1,0,BE
12801,1749,45,2025-07-26 15:00:29,1398,TV,1,0,FR
12802,1749,9,2025-07-27 00:44:28,1049,Mobile,1,0,FR
12803,1750,17,2024-12-29 13:15:53,600,TV,0,0,FR
12804,1750,9,2025-01-19 22:32:09,353,Tablet,0,0,FR
12805,1750,38,2025-02-26 01:20:43,687,Web,0,0,FR
12806,1750,64,2025-03-18 03:42:06,655,Mobile,0,0,FR
12807,1750,87,2025-03-01 15:37:18,674,Tablet,0,0,FR
12808,1750,69,2025-03-24 12:21:58,1365,Mobile,1,0,FR
12809,1750,96,2025-04-18 05:22:30,518,Mobile,1,1,FR
12810,1750,62,2025-04-15 13:02:36,101,Web,0,0,FR
12811,1750,51,2025-05-28 19:15:48,816,Web,1,0,FR
12812,1750,13,2025-06-07 09:11:39,400,Mobile,0,0,FR
12813,1750,23,2025-08-24 23:00:13,1404,Mobile,0,1,FR
12814,1751,99,2024-10-23 02:50:22,971,TV,0,0,FR
12815,1751,114,2024-10-30 23:51:42,382,Web,0,0,FR
12816,1751,40,2024-11-29 21:22:21,400,Web,0,0,FR
12817,1751,31,2025-01-04 20:43:40,1757,Mobile,0,0,FR
12818,1751,105,2025-01-26 17:43:13,446,Mobile,0,0,FR
12819,1751,82,2025-01-31 14:31:14,2162,Mobile,0,0,FR
12820,1751,6,2025-02-26 16:57:55,840,TV,0,0,FR
12821,1751,41,2025-03-12 11:56:23,803,Web,0,0,FR
12822,1751,29,2025-03-21 17:14:04,1299,Mobile,1,0,FR
12823,1751,54,2025-04-25 05:50:31,91,TV,1,0,FR
12824,1751,79,2025-05-15 03:38:54,315,Mobile,0,0,FR
12825,1751,29,2025-05-08 21:01:17,1548,Mobile,0,0,FR
12826,1751,77,2025-05-01 18:45:17,1654,Web,1,0,FR
12827,1751,103,2025-06-25 13:41:15,442,Mobile,0,0,FR
12828,1751,105,2025-06-27 02:04:26,274,TV,1,0,FR
12829,1752,80,2024-11-08 00:35:19,1656,Web,1,0,FR
12830,1752,112,2024-11-03 13:56:13,292,TV,0,0,FR
12831,1752,73,2024-12-07 01:25:46,765,TV,0,0,FR
12832,1752,51,2025-01-15 01:25:30,579,TV,1,0,FR
12833,1752,88,2025-01-18 16:42:41,2133,Web,0,0,FR
12834,1752,114,2025-02-08 21:31:38,749,TV,1,0,FR
12835,1752,14,2025-03-24 15:50:09,2393,Mobile,0,0,FR
12836,1752,69,2025-03-17 09:05:45,1060,Web,0,0,FR
12837,1752,78,2025-03-23 14:07:34,1979,TV,0,0,FR
12838,1752,107,2025-03-26 03:45:47,797,Mobile,0,0,FR
12839,1752,67,2025-04-17 10:49:08,1398,Web,0,1,FR
12840,1752,82,2025-04-18 14:54:19,1748,Mobile,1,0,FR
12841,1752,5,2025-04-15 10:56:53,1199,Web,1,0,FR
12842,1752,95,2025-04-14 06:59:00,932,Mobile,0,0,FR
12843,1752,93,2025-05-21 10:02:27,746,Mobile,0,0,FR
12844,1752,34,2025-05-12 04:05:51,925,TV,0,0,FR
12845,1752,113,2025-08-30 15:16:01,603,TV,1,0,FR
12846,1753,3,2024-12-02 23:01:18,2740,Mobile,0,0,BE
12847,1753,28,2025-01-13 18:30:47,1497,Mobile,0,0,BE
12848,1753,33,2025-02-03 11:14:43,679,Web,0,0,BE
12849,1753,56,2025-03-03 20:10:24,1347,Mobile,1,0,BE
12850,1753,85,2025-03-23 10:27:25,1605,Mobile,0,0,BE
12851,1753,40,2025-04-17 09:38:43,911,TV,0,0,BE
12852,1753,43,2025-04-22 13:47:47,449,Mobile,1,0,BE
12853,1753,102,2025-05-03 06:35:36,1734,TV,1,0,BE
12854,1753,52,2025-07-03 01:55:56,1288,Mobile,0,0,BE
12855,1754,85,2025-02-28 19:19:16,885,Mobile,0,1,FR
